SYMBOL	DESCRIPTION	GENEBIOTYPE	ENTREZID	UNIPROTID	LENGTH	METABIOTYPE	logFC	logCPM	F	PValue	FDR
CD59	CD59 molecule (CD59 blood group)	protein_coding	966	Q6FHM9.135	10557	protein_coding	0.539151554967802	6.84592812069838	13.7084109152186	0.00278115906453215	0.00524280127699178
TKTL1	transketolase like 1	protein_coding	8277	P51854.180	3526	protein_coding	1.86509208316859	1.6314429952373	13.6988816951094	0.00278789024213606	0.00525465993023243
RFXANK	regulatory factor X associated ankyrin containing protein	protein_coding	8625	F5H7D2.61	2503	protein_coding	0.386828966379616	5.09871382476465	13.6863168741674	0.00279679469597161	0.00527015726378668
GBP3	guanylate binding protein 3	protein_coding	2635	NA	4284	protein_coding	0.415826206961757	5.98051862081636	13.6860333166423	0.00279699602959456	0.00527015726378668
GLYCTK	glycerate kinase	protein_coding	132158	C9J3N5.89	4794	protein_coding	0.532765891306648	4.03838161469184	13.6723843083406	0.00280670718315381	0.00528762002334836
LIG4	DNA ligase 4	protein_coding	3981	A0A024RE06.58	7126	protein_coding	0.703913145338491	4.83038028759656	13.665678541577	0.00281149265591429	0.00529579913033342
SYNJ2BP	synaptojanin 2 binding protein	protein_coding	55333	A0A024R670.41	7057	protein_coding	1.15685642480236	3.37695287166861	13.649368473143	0.00282317180129763	0.0053169587018755
ZNF606	zinc finger protein 606	protein_coding	80095	F8VZG6.52	7612	protein_coding	0.698869020984508	3.33684563013237	13.6449113152431	0.00282637325706641	0.00532214784270642
COX11	cytochrome c oxidase copper chaperone COX11	protein_coding	1353	Q9Y6N1.170	7103	protein_coding	0.544690429036745	5.36938403936668	13.6387100399341	0.00283083449871553	0.00532970718673888
HLA-DQB1	major histocompatibility complex, class II, DQ beta 1	protein_coding	3119	NA	4894	protein_coding	-1.15703346974753	6.98926318702682	13.6285701363194	0.00283814689183295	0.00534239631597768
RRP15	ribosomal RNA processing 15 homolog	protein_coding	51018	Q9Y3B9.146	7877	protein_coding	-0.600900957178111	3.25932276436445	13.6281228829989	0.002838469934669	0.00534239631597768
HNRNPM	heterogeneous nuclear ribonucleoprotein M	protein_coding	4670	P52272.212	5614	protein_coding	-0.414460645935828	7.28378457762176	13.6207531606445	0.00284379911840491	0.00535158221856005
GRAMD2B	GRAM domain containing 2B	protein_coding	65983	Q96HH9.143	5051	protein_coding	-0.479583118062302	2.72239170740654	13.6100572339692	0.00285155427763595	0.00536532980724279
C1GALT1C1	C1GALT1 specific chaperone 1	protein_coding	29071	Q96EU7.149	1808	protein_coding	-0.371288288746183	4.39338954438242	13.5896790225947	0.00286639789503991	0.00539240821478176
CAMKK1	calcium/calmodulin dependent protein kinase kinase 1	protein_coding	84254	J3KPJ3.73	7433	protein_coding	-1.18165768653055	1.1045322696684	13.5873104244703	0.00286812902555258	0.00539481411949176
CD55	CD55 molecule (Cromer blood group)	protein_coding	1604	P08174.230	5752	protein_coding	-0.72119899535974	5.78067261444758	13.5846056851748	0.00287010731937897	0.0053976840947299
DNAJB9	DnaJ heat shock protein family (Hsp40) member B9	protein_coding	4189	Q6FIF1.140	2538	protein_coding	0.965624685982506	4.27730236259235	13.5828709919135	0.00287137694067124	0.0053992206061266
CGGBP1	CGG triplet repeat binding protein 1	protein_coding	8545	Q9UFW8.144	6549	protein_coding	0.528477304970663	7.27841477964076	13.5733262479676	0.00287837444294238	0.00541152541053737
ZNF136	zinc finger protein 136	protein_coding	7695	C9JJK8.49	5578	protein_coding	0.360707804671565	3.73034242018848	13.5711174231546	0.00287999661803864	0.00541372197550944
ALDH5A1	aldehyde dehydrogenase 5 family member A1	protein_coding	7915	C9J8Q5.77	7563	protein_coding	-0.414399958324322	3.24885058053186	13.5692947618846	0.00288133599371119	0.00541538633511593
NEDD4L	NEDD4 like E3 ubiquitin protein ligase	protein_coding	23327	Q96PU5.189	34097	protein_coding	-1.49780820038482	0.137612553406984	13.5658665914542	0.00288385713691969	0.005419270917819
H2AZ2	H2A.Z variant histone 2	protein_coding	94239	Q71UI9.160	7003	protein_coding	-0.561582437898847	7.01716271229682	13.5626482133515	0.00288622633242028	0.00542228137247026
ABLIM3	actin binding LIM protein family member 3	protein_coding	22885	O94929.178	7225	protein_coding	2.39846389207505	0.285699982738755	13.5624555422164	0.00288636823834237	0.00542228137247026
YEATS2	YEATS domain containing 2	protein_coding	55689	Q9ULM3.152	10232	protein_coding	-0.523693117749271	6.45574971945719	13.5602206118235	0.00288801490044328	0.00542452050817003
NDUFA13	NADH:ubiquinone oxidoreductase subunit A13	protein_coding	51079	K7EP87.37	2708	protein_coding	-0.377468829288607	5.96449845009177	13.5560120154834	0.00289111869898602	0.00542949542824373
HLA-F	major histocompatibility complex, class I, F	protein_coding	3134	Q5JZ47.31	4315	protein_coding	0.455120622107098	7.67455398823537	13.5313509387573	0.00290938424901069	0.00546293793584898
EIF3L	eukaryotic translation initiation factor 3 subunit L	protein_coding	51386	B0QY89.104	4296	protein_coding	-0.628971907032344	8.39388426687594	13.5261595300146	0.00291324643257376	0.00546932903591004
SPHK2	sphingosine kinase 2	protein_coding	56848	E9PCV4.73	6009	protein_coding	0.480828028097747	4.07010443041406	13.5230240196646	0.00291558200806575	0.00547285252151319
KRTCAP3	keratinocyte associated protein 3	protein_coding	200634	Q53RY4.115	1403	protein_coding	0.761448048030666	1.0198320483997	13.5180567834147	0.00291928646147326	0.00547894402122632
WTIP	WT1 interacting protein	protein_coding	126374	A6NIX2.108	13613	protein_coding	0.724871246693844	-0.384214397108241	13.5157445297817	0.00292101275743386	0.00548132156416998
BAX	BCL2 associated X, apoptosis regulator	protein_coding	581	NA	2587	protein_coding	-0.310794263434758	7.05555536886401	13.5047345120889	0.00292924900262807	0.00549591244925294
COA5	cytochrome c oxidase assembly factor 5	protein_coding	493753	Q86WW8.121	2756	protein_coding	0.45954509098624	4.46292295708152	13.500504890953	0.00293242023478025	0.00550099716633018
LYRM1	LYR motif containing 1	protein_coding	57149	NA	3593	protein_coding	-0.408487002838214	4.47949519167204	13.4926633962117	0.00293831011332395	0.00551117945626437
HDAC5	histone deacetylase 5	protein_coding	10014	Q9UQL6.213	7618	protein_coding	0.471692238228521	5.82972756239299	13.4907024272214	0.00293978518232595	0.00551307930199123
ATP7A	ATPase copper transporting alpha	protein_coding	538	NA	28126	protein_coding	0.409908774671639	5.16972666735944	13.4886725448435	0.00294131299720772	0.00551484546543186
ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	protein_coding	8233	NA	7485	protein_coding	0.310486686593125	4.33759595472517	13.4882228639619	0.00294165157989294	0.00551484546543186
KCNQ1	potassium voltage-gated channel subfamily Q member 1	protein_coding	3784	E9PPZ0.60	4420	protein_coding	-0.647348077629258	2.46655110624677	13.485797153014	0.0029434787773104	0.00551740388663353
RADX	RPA1 related single stranded DNA binding protein, X-linked	protein_coding	55086	Q6NSI4.133	4850	protein_coding	-0.602722371120786	2.60206476778328	13.4847824805543	0.00294424348412761	0.00551797023128959
TOMM7	translocase of outer mitochondrial membrane 7	protein_coding	54543	NA	1732	protein_coding	0.289790708453119	6.60903736997732	13.4757857862127	0.002951033960853	0.00552982785407091
DSG2	desmoglein 2	protein_coding	1829	Q14126.198	9492	protein_coding	-1.18940451701084	-0.617005581810161	13.4684944587566	0.00295655065003717	0.00553929522605519
ENTR1	endosome associated trafficking regulator 1	protein_coding	10807	Q96C92.143	3138	protein_coding	0.539448329243308	4.93642862433406	13.4663005872733	0.00295821290390466	0.00554153921650104
ATXN10	ataxin 10	protein_coding	25814	Q9UBB4.183	5127	protein_coding	-0.263172276997703	5.81515539545208	13.4618758511497	0.00296156875224151	0.00554695456829785
METTL13	methyltransferase 13, eEF1A lysine and N-terminal methyltransferase	protein_coding	51603	C4B4C6.90	3831	protein_coding	-0.266861480628086	5.54247796782563	13.4591994494902	0.00296360076437016	0.00554988909233464
DZANK1	double zinc ribbon and ankyrin repeat domains 1	protein_coding	55184	A0A087WVH4.29	6619	protein_coding	0.657255013347587	1.7419865849896	13.4581830548326	0.00296437286987636	0.00555046365794304
CASTOR2	cytosolic arginine sensor for mTORC1 subunit 2	protein_coding	729438	A6NHX0.97	8206	protein_coding	0.563146823119085	3.69264114612363	13.4571817568407	0.00296513373621224	0.00555101700239733
DGAT1	diacylglycerol O-acyltransferase 1	protein_coding	8694	O75907.173	4131	protein_coding	0.351724334109642	4.62696715111017	13.4563382876869	0.00296577484802057	0.00555134601632471
POLB	DNA polymerase beta	protein_coding	5423	E9PIC6.55	4106	protein_coding	-0.366586975077406	4.18948882683043	13.4552443625498	0.00296660656913978	0.0055520316541055
SAC3D1	SAC3 domain containing 1	protein_coding	29901	F8WC89.88	1772	protein_coding	-0.979605298510887	2.38892597147811	13.4439806903592	0.00297518625394216	0.00556721518796486
APOBEC3C	apolipoprotein B mRNA editing enzyme catalytic subunit 3C	protein_coding	27350	Q9NRW3.166	2644	protein_coding	-0.319217292785876	8.00499028969389	13.4351815588335	0.00298190877070062	0.00557891934217184
PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha	protein_coding	5518	A8K7B7.117	7413	protein_coding	-0.302956151934201	7.27030425232218	13.4323387660287	0.00298408443690878	0.00558203050028988
WDR45B	WD repeat domain 45B	protein_coding	56270	Q5MNZ6.140	3542	protein_coding	-0.9242009790186	5.65087935689761	13.4317861972927	0.00298450754722516	0.00558203050028988
MRPS22	mitochondrial ribosomal protein S22	protein_coding	56945	P82650.170	16385	protein_coding	-0.367112109593854	4.58205776092851	13.4272536842041	0.00298798079938502	0.00558765056527102
BRI3	brain protein I3	protein_coding	25798	NA	5139	protein_coding	0.402829622777861	4.01124716815879	13.4250871145392	0.00298964269808309	0.00558988209176068
MIA-RAB4B	MIA-RAB4B readthrough (NMD candidate)	protein_coding	NA	W4VSR3.44	1809	protein_coding	0.374846241342521	4.93928199246723	13.4198778035026	0.00299364298256584	0.00559648442862058
SYP	synaptophysin	protein_coding	6855	P08247.187	6977	protein_coding	-1.02097210170388	1.2875182906972	13.4178174025201	0.00299522690582557	0.00559856812278176
ARL6IP4	ADP ribosylation factor like GTPase 6 interacting protein 4	protein_coding	51329	Q66PJ3.139	2781	protein_coding	-0.361930757870843	6.27798605265003	13.4161357231678	0.00299652041194138	0.0056001084120396
C9orf78	chromosome 9 open reading frame 78	protein_coding	51759	Q9NZ63.146	5099	protein_coding	0.300519817989616	6.42504294446583	13.404735373113	0.00300530644961811	0.00561564859609875
MXI1	MAX interactor 1, dimerization protein	protein_coding	4601	P50539.192	5907	protein_coding	-1.11448341231048	4.65466390994417	13.3907344527793	0.00301613777065338	0.00563500508474928
GNLY	granulysin	protein_coding	10578	NA	3047	protein_coding	2.13411073675231	10.1596273117392	13.3813048637447	0.0030234582589749	0.00564755067419667
PRR14	proline rich 14	protein_coding	78994	NA	3764	protein_coding	0.301357462535785	5.79576719347932	13.3802956967029	0.00302424293213123	0.00564755067419667
ESPL1	extra spindle pole bodies like 1, separase	protein_coding	9700	Q14674.190	8885	protein_coding	-1.6661898133214	5.86832172841357	13.3802569150529	0.00302427309135454	0.00564755067419667
RYR2	ryanodine receptor 2	protein_coding	6262	Q92736.222	17775	protein_coding	-1.4698188626023	1.25284605040813	13.3770474198658	0.00302677022519904	0.00565132916205969
HRH4	histamine receptor H4	protein_coding	59340	Q9H3N8.176	3664	protein_coding	1.91848972274941	-0.841110505336992	13.3760366012004	0.00302755718537366	0.00565191387548081
MAP2K4	mitogen-activated protein kinase kinase 4	protein_coding	6416	J3QLE2.49	5709	protein_coding	-0.377642723477323	5.147908769586	13.3622284752944	0.00303833122071081	0.00567113959190413
NQO2	N-ribosyldihydronicotinamide:quinone reductase 2	protein_coding	4835	A2A2U4.91	2426	protein_coding	-0.462757829670734	3.80067927331372	13.3576484233588	0.00304191474302296	0.00567694007658336
PWWP2A	PWWP domain containing 2A	protein_coding	114825	H0YB44.36	6537	protein_coding	0.3351970947727	4.46204989373765	13.3560314241305	0.00304318109020009	0.00567841502033424
DENND3	DENN domain containing 3	protein_coding	22898	E5RJ42.61	14693	protein_coding	-0.837875843827272	5.93248862510796	13.3554204395108	0.00304365974041222	0.00567841993171369
CEND1	cell cycle exit and neuronal differentiation 1	protein_coding	51286	Q8N111.126	1628	protein_coding	0.695901281011488	1.0483111648871	13.3535220077055	0.0030451475464558	0.00568030728407682
KATNBL1	katanin regulatory subunit B1 like 1	protein_coding	79768	A0A024R9P5.38	7311	protein_coding	-0.557694188722001	3.97517608299237	13.3438702308865	0.00305272477961465	0.00569355126579473
PARP11	poly(ADP-ribose) polymerase family member 11	protein_coding	57097	Q9NR21.146	6200	protein_coding	0.616852140769224	4.30838823130826	13.336046052128	0.00305888335257893	0.00570414561715086
SLC43A2	solute carrier family 43 member 2	protein_coding	124935	Q8N370.147	10605	protein_coding	0.916457125071203	2.48240366906819	13.3324748811898	0.00306169910296902	0.00570850400114372
ZADH2	zinc binding alcohol dehydrogenase domain containing 2	protein_coding	284273	Q8N4Q0.156	7943	protein_coding	0.379718385448478	5.77701183056264	13.32866323414	0.00306470779129278	0.00571261163339899
UQCRB	ubiquinol-cytochrome c reductase binding protein	protein_coding	7381	P14927.199	12600	protein_coding	0.302222200201893	7.20992115328854	13.3284705713866	0.00306485995923829	0.00571261163339899
FAM200B	family with sequence similarity 200 member B	protein_coding	285550	NA	4766	protein_coding	0.671877836278754	3.59612327246015	13.3254496467179	0.00306724708192395	0.00571616785506497
SDHAF2	succinate dehydrogenase complex assembly factor 2	protein_coding	54949	F5H4T4.53	1696	protein_coding	0.247491345205243	5.34328365290904	13.3213156626978	0.00307051724908846	0.00572136836369513
MTRNR2L12	MT-RNR2 like 12	protein_coding	100462981	P0DMP1.29	1049	protein_coding	0.494659471150954	4.87153695978225	13.3123609970729	0.0030776147237804	0.00573369764797382
KIF11	kinesin family member 11	protein_coding	3832	A0A7I2V3A9.1	5322	protein_coding	-1.33378711359994	6.21778626140605	13.3092921565776	0.00308005148314654	0.00573734137140149
LMCD1	LIM and cysteine rich domains 1	protein_coding	29995	Q9NZU5.157	9025	protein_coding	-1.17480974477619	1.17142861384621	13.306168277797	0.00308253425247065	0.00574106964835634
DECR2	2,4-dienoyl-CoA reductase 2	protein_coding	26063	G3V0I9.93	4014	protein_coding	-0.563830404489112	1.1566494025841	13.3024222286903	0.00308551457845827	0.00574572329166855
DEPDC1B	DEP domain containing 1B	protein_coding	55789	Q8WUY9.151	3806	protein_coding	-1.62743321074623	4.2127622998089	13.3005317144467	0.00308701993002108	0.00574762927192468
FSTL3	follistatin like 3	protein_coding	10272	A0A024R1Y8.41	3033	protein_coding	-0.733246314876172	0.346639611209903	13.2886200073949	0.0030965245076111	0.00576442585070112
HOMEZ	homeobox and leucine zipper encoding	protein_coding	57594	Q8IX15.171	5549	protein_coding	0.445067886080953	4.40245058771378	13.2870822618537	0.00309775398584905	0.00576581483807042
SELL	selectin L	protein_coding	6402	P14151.226	2731	protein_coding	0.837774572839141	6.17077217322531	13.2861402400505	0.00309850744410849	0.00576631751962094
SIK1B	salt inducible kinase 1B (putative)	protein_coding	102724428	A0A0B4J2F2.51	4848	protein_coding	-1.64635470253407	-0.239405913422721	13.2835276961804	0.00310059815460384	0.00576930828049746
CEP295	centrosomal protein 295	protein_coding	85459	Q9C0D2.122	9452	protein_coding	-0.321159342110099	5.2990331591165	13.2824404020025	0.00310146875511016	0.00577002819396587
LINS1	lines homolog 1	protein_coding	55180	S4R3B7.33	7724	protein_coding	0.373260724855954	4.58564067935399	13.2807591263007	0.00310281551929998	0.00577163360825345
DHRS4L2	dehydrogenase/reductase 4 like 2	protein_coding	317749	F6VUV4.42	2472	protein_coding	-0.335894048218516	3.58322197374928	13.2757574236449	0.00310682609695596	0.00577819278306637
SRP9	signal recognition particle 9	protein_coding	6726	A0A024R3P3.39	2220	protein_coding	-0.679005707936272	5.88092054498757	13.2747188520348	0.00310765962447495	0.00577884203590985
SLC25A40	solute carrier family 25 member 40	protein_coding	55972	Q8TBP6.145	5084	protein_coding	-0.515056020733076	4.59174215535226	13.2660455615498	0.00311463073392004	0.00579090243530738
MIF4GD	MIF4G domain containing	protein_coding	57409	J3QLD1.49	3675	protein_coding	-0.307241558918608	5.42445604068066	13.2624424031422	0.00311753210535328	0.00579539356159565
ZNF354A	zinc finger protein 354A	protein_coding	6940	V9HWI2.61	2984	protein_coding	0.66119489019824	3.41481591842948	13.2575734604845	0.00312145772577469	0.00580178703813747
PIK3C2A	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha	protein_coding	5286	NA	9207	protein_coding	0.441311806977367	5.58745401924218	13.2567442831239	0.00312212682952571	0.0058021266473613
GAN	gigaxonin	protein_coding	8139	A0A3B3ITY2.8	15699	protein_coding	-0.604830676119443	3.87344912845309	13.2523675448332	0.0031256614023913	0.00580779047805697
SWAP70	switching B cell complex subunit SWAP70	protein_coding	23075	E7EMB1.68	7192	protein_coding	-0.743000758097176	2.88542311974389	13.2464328020812	0.00313046163670822	0.00581580390348736
GPR153	G protein-coupled receptor 153	protein_coding	387509	A0A0I9QQ03.40	4198	protein_coding	-1.04279701947396	-0.593147152957385	13.2449783329502	0.00313163937330949	0.00581708596764387
SOD2	superoxide dismutase 2	protein_coding	6648	A0A384NL29.14	18144	protein_coding	-0.361001780043485	5.2906380711254	13.2425165956586	0.00313363390752682	0.00581988461511559
BATF	basic leucine zipper ATF-like transcription factor	protein_coding	10538	NA	928	protein_coding	-0.787614360508047	4.96991729266411	13.2385008351808	0.00313689070892279	0.00582502634911893
ZC3H11B	zinc finger CCCH-type containing 11B	protein_coding	643136	A0A1B0GTU1.31	4769	protein_coding	0.347453361051008	4.29052746412176	13.2345754289028	0.00314007804287247	0.00583003750559155
ALDH6A1	aldehyde dehydrogenase 6 family member A1	protein_coding	4329	A0A024R6G4.54	6682	protein_coding	-0.414046867752414	4.42737672747865	13.2330991288954	0.00314127773819176	0.00583051215574468
ZNF532	zinc finger protein 532	protein_coding	55205	A0A024R283.52	11754	protein_coding	0.958109157160627	0.709160186035468	13.233057928443	0.00314131122683972	0.00583051215574468
FEM1C	fem-1 homolog C	protein_coding	56929	Q96JP0.161	5697	protein_coding	-0.723501723870587	4.32278432084315	13.2303240434214	0.00314353431903381	0.00583373069255667
NR4A2	nuclear receptor subfamily 4 group A member 2	protein_coding	4929	F1D8N6.91	3963	protein_coding	-1.59990452869403	3.24828983656644	13.2266289654126	0.0031465419293429	0.00583840390031599
C16orf46	chromosome 16 open reading frame 46	protein_coding	123775	Q6P387.109	2376	protein_coding	0.73563653490056	0.171321503256247	13.2211845352373	0.00315097953400509	0.00584572859426854
ELOVL4	ELOVL fatty acid elongase 4	protein_coding	6785	Q9GZR5.176	3013	protein_coding	-1.16833539635414	1.27436224050686	13.2180798180467	0.00315351336617735	0.00584951966181458
HSD17B6	hydroxysteroid 17-beta dehydrogenase 6	protein_coding	8630	A0A024RB43.52	2272	protein_coding	-0.934459447758672	-0.227365330360524	13.1983269386378	0.00316968983725228	0.00587861164001593
TSPAN17	tetraspanin 17	protein_coding	26262	J3KNG2.63	5215	protein_coding	0.398889555669064	5.8883392509781	13.1975491638578	0.00317032876478409	0.00587888261077404
BRWD3	bromodomain and WD repeat domain containing 3	protein_coding	254065	Q6RI45.142	14234	protein_coding	0.493983050877214	5.53874308987626	13.1943855002173	0.00317292920196236	0.00588279024715713
KIF4A	kinesin family member 4A	protein_coding	24137	O95239.198	4573	protein_coding	-1.55741218273898	4.89701910693768	13.1626309544991	0.00319916855720408	0.00593051774963286
ARF1	ADP ribosylation factor 1	protein_coding	375	A0A024R3Q0.9	3281	protein_coding	-0.326457172949953	8.03882888498097	13.1519382893031	0.00320806091230156	0.00594607809553221
STMN1	stathmin 1	protein_coding	3925	NA	6247	protein_coding	-1.47195112802401	7.72378126413342	13.1435404674868	0.00321506498911251	0.00595813426365125
MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1	protein_coding	266727	NA	14690	protein_coding	0.593596362961865	3.64139422552487	13.142882452074	0.00321561454893518	0.00595816229067804
NUSAP1	nucleolar and spindle associated protein 1	protein_coding	51203	Q9BXS6.138	3608	protein_coding	-1.31113801839384	6.76732176897003	13.1423263836571	0.0032160790501866	0.00595816229067804
GALNT1	polypeptide N-acetylgalactosaminyltransferase 1	protein_coding	2589	NA	5126	protein_coding	0.452870207345501	5.60488953835575	13.1328311700885	0.00322402276967647	0.00597124403391502
TES	testin LIM domain protein	protein_coding	26136	A4D0U5.125	4267	protein_coding	0.380967644806484	6.54963620409066	13.132689570346	0.00322414140518456	0.00597124403391502
SEL1L	SEL1L adaptor subunit of ERAD E3 ubiquitin ligase	protein_coding	6400	Q9UBV2.178	9553	protein_coding	0.330717401073516	6.58864483985117	13.1240559219918	0.00323138448830795	0.00598372951894218
KCTD18	potassium channel tetramerization domain containing 18	protein_coding	130535	Q6PI47.129	4909	protein_coding	0.394897823603984	4.57593798854394	13.0919558612851	0.0032584811252549	0.00603296932223587
TRIM44	tripartite motif containing 44	protein_coding	54765	Q96DX7.138	13107	protein_coding	0.551623810524152	5.51953768971827	13.0842259980746	0.00326504561508287	0.00604273780639113
CFAP298-TCP10L	CFAP298-TCP10L readthrough	protein_coding	110091775	A0A669KAZ9.3	19326	protein_coding	-0.288372350722264	4.42808264339536	13.0841706811892	0.00326509264773166	0.00604273780639113
DYNC2I2	dynein 2 intermediate chain 2	protein_coding	89891	Q96EX3.154	2672	protein_coding	-1.5607936727497	3.52597950630225	13.0839540077048	0.00326527687987235	0.00604273780639113
GNPTAB	N-acetylglucosamine-1-phosphate transferase subunits alpha and beta	protein_coding	79158	Q3T906.146	9774	protein_coding	-0.54872480276452	7.94604673345348	13.0789271789426	0.00326955446943021	0.00604971541272421
CRKL	CRK like proto-oncogene, adaptor protein	protein_coding	1399	P46109.201	5342	protein_coding	-0.514308309810018	7.14616569806463	13.0776453706949	0.00327064627066123	0.0060507970475679
MSL1	MSL complex subunit 1	protein_coding	339287	Q68DK7.124	7725	protein_coding	0.239349020931935	6.97396114988577	13.0739761949196	0.00327377389953761	0.00605564410723898
EVI2A	ecotropic viral integration site 2A	protein_coding	2123	P22794.159	3086	protein_coding	0.557189834935264	6.71126623269715	13.0712652116264	0.00327608699674435	0.0060589832223509
ZMYND10	zinc finger MYND-type containing 10	protein_coding	51364	NA	2889	protein_coding	0.678753983613129	0.725675731003872	13.069187096922	0.00327786139916652	0.00606132516364244
RGS14	regulator of G protein signaling 14	protein_coding	10636	O43566.193	3705	protein_coding	0.623905035614874	6.13381472006564	13.0684901700382	0.00327845672220277	0.00606148639788544
COX4I1	cytochrome c oxidase subunit 4I1	protein_coding	1327	H3BNI5.46	4816	protein_coding	-0.275761525491666	7.76352067124864	13.0651268943023	0.00328133144218039	0.00606586126976134
ZC3HAV1	zinc finger CCCH-type containing, antiviral 1	protein_coding	56829	Q7Z2W4.173	8466	protein_coding	0.325260204740572	7.74788657838506	13.0470803195972	0.00329680676917544	0.006093327741426
TGDS	TDP-glucose 4,6-dehydratase	protein_coding	23483	O95455.146	2571	protein_coding	-0.647879212069352	4.17361310411307	13.0466101944164	0.00329721104626581	0.006093327741426
GMEB2	glucocorticoid modulatory element binding protein 2	protein_coding	26205	Q5JTV1.109	4767	protein_coding	0.342545285485004	4.66331006205762	13.0415478535229	0.00330156799067483	0.00610043441151798
CYTIP	cytohesin 1 interacting protein	protein_coding	9595	O60759.148	3384	protein_coding	-0.698386847147481	7.62167823132113	13.0398520986494	0.00330302895476069	0.00610218869464772
DOCK11	dedicator of cytokinesis 11	protein_coding	139818	A6NIW2.112	6804	protein_coding	0.396488793745741	7.14981462674551	13.0263843266713	0.0033146587814641	0.00612272601487849
IMPA1	inositol monophosphatase 1	protein_coding	3612	A0A024R830.37	4405	protein_coding	-0.394485543024589	4.49788007367635	13.025655937459	0.00331528912570689	0.00612294224811232
ZNF154	zinc finger protein 154	protein_coding	7710	A0A024R4Q0.54	6907	protein_coding	1.09213404556086	2.2587666318614	13.020179420281	0.00332003294893228	0.00613035026147291
CEP162	centrosomal protein 162	protein_coding	22832	NA	5482	protein_coding	0.617018159117752	3.15048082171733	13.019373573006	0.00332073165031111	0.00613035026147291
FUT11	fucosyltransferase 11	protein_coding	170384	Q495W5.136	4925	protein_coding	-0.983204601539376	5.06470278545316	13.0192463993207	0.00332084193055897	0.00613035026147291
FOXP1	forkhead box P1	protein_coding	27086	Q548T7.151	32800	protein_coding	0.435922693920123	5.84839195208679	13.0180004619304	0.00332192258635004	0.0061313963380117
EIF3E	eukaryotic translation initiation factor 3 subunit E	protein_coding	3646	A0A7I2V3S3.1	37761	protein_coding	-0.489749850885054	7.75159423541616	13.006851116058	0.00333161115347114	0.00614712686045487
ZNF570	zinc finger protein 570	protein_coding	148268	K7EQY8.34	6246	protein_coding	0.441320641543675	3.04914530068545	13.00654620663	0.00333187657587655	0.00614712686045487
TMEM129	transmembrane protein 129, E3 ubiquitin ligase	protein_coding	92305	A0AVI4.113	3442	protein_coding	0.442246658907368	4.86023735555622	13.006414610313	0.00333199113753887	0.00614712686045487
ZNF507	zinc finger protein 507	protein_coding	22847	Q8TCN5.159	11239	protein_coding	0.328659243395357	5.46168418442832	13.0034872097199	0.00333454078357164	0.00615087938877781
RBM28	RNA binding motif protein 28	protein_coding	55131	A0A024R753.55	15866	protein_coding	-0.280448929119743	5.38139447303068	13.0011930145337	0.00333654052195049	0.00615361655633077
BCL2L15	BCL2 like 15	protein_coding	440603	NA	9095	protein_coding	1.38793493279295	0.763015430908758	12.9964411430469	0.0033406869417128	0.00616031141253548
RPS10-NUDT3	RPS10-NUDT3 readthrough	protein_coding	100529239	A0A1W2PQS6.29	5231	protein_coding	-0.257413506079882	7.12954418243518	12.994938652523	0.00334199924356059	0.00616177882170546
CLDN12	claudin 12	protein_coding	9069	C9J841.70	6708	protein_coding	-0.695543790189375	2.63962474515923	12.991843809543	0.00334470422684392	0.00616581312347723
IKZF5	IKAROS family zinc finger 5	protein_coding	64376	Q9H5V7.161	4928	protein_coding	0.469567846723979	4.57929242514683	12.9821802621054	0.00335316687709844	0.00618045854093129
EFNA4	ephrin A4	protein_coding	1945	P52798.178	1257	protein_coding	-0.50375506046106	1.6590480290344	12.9792352022634	0.00335575090846291	0.00618426580983378
RNASE6	ribonuclease A family member k6	protein_coding	6039	Q6IB39.135	844	protein_coding	-0.876038463863259	-0.249175509145822	12.9770682256632	0.00335765372132221	0.0061868166885469
RSPH3	radial spoke head 3	protein_coding	83861	A0A0C4DFU3.32	6576	protein_coding	-0.57708845759188	2.28377589029697	12.9682871217326	0.00336537724626362	0.00620009037384999
DPY19L1	dpy-19 like C-mannosyltransferase 1	protein_coding	23333	NA	13303	protein_coding	0.501392209166473	4.87083185481906	12.9633022787634	0.00336977093174237	0.00620722628856621
CTR9	CTR9 homolog, Paf1/RNA polymerase II complex component	protein_coding	9646	Q6PD62.164	5770	protein_coding	0.239315166139015	6.87152598621759	12.948479430435	0.00338287544961133	0.00623040315553706
BCL6	BCL6 transcription repressor	protein_coding	604	P41182.219	5936	protein_coding	-0.459915138121168	4.98944430631542	12.9474031759553	0.00338382924907062	0.00623119776353248
ETHE1	ETHE1 persulfide dioxygenase	protein_coding	23474	A0A0S2Z5B3.35	1590	protein_coding	-0.405243675699263	4.94997914240885	12.9439006140638	0.00338693546257148	0.00623595510619157
CMTR1	cap methyltransferase 1	protein_coding	23070	NA	5276	protein_coding	0.434871421148524	6.7538958246608	12.9428955289333	0.00338782742587911	0.00623663477828888
ADAR	adenosine deaminase RNA specific	protein_coding	103	NA	12242	protein_coding	0.532503446729357	9.08731607736454	12.9313723160253	0.00339807328231538	0.00625453111938593
